"department","department_code","course_title","course_number","course_description","course_hours"
"French","FR","Seminar Old French Literature","570","Discussion and research on a specialized topic in Old French literature. See Schedule for current topic. Same as MDVL 570. 4 graduate hours. No professional credit. May be repeated. Prerequisite: Consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geography","GEOG","Ecohydraulics","459","Interactions between hydraulic, ecological, and geomorphic processes in river environments at a wide range of both spatial and temporal scales. Draws upon and synthetize fundamental concepts from biology, ecology, fluid mechanics and morphodynamics, to apply them to truly interdisciplinary problems. Such an approach, coupled with hands-on experience involving planning, conducting and analyzing hands-on experiments at the Ven Te Chow Hydrosystems Laboratory and field surveys on local natural waters will provide the students with a broad perspective on the interconnections between physical and ecological systems. Students will apply their knowledge of fundamental processes to assess complex problems involving monitoring, management, conservation and restoration of ecosystems. 4 undergraduate hours. 4 graduate hours.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"History","HIST","Global History","100","Broad introduction to global history, by exploring the global structures and transnational forces that have shaped human history, from the emergence of agriculture and urban centers to our contemporary global village.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Human Development and Family Studies","HDFS","Asian Families in America","221","Same as AAS 297 and SOCW 297. See SOCW 297.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Finance","FIN","Business and Public Policy","570","The role of government and its effects on business in a market economy; critical examination of tax rules, public spending and insurance programs, social security, health policy, environmental policy, and other regulations on businesses.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"English","ENGL","Latina/o Performance","458","Same as LLS 458. See LLS 458.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geology","GEOL","Special Topics in Geology","497","Seminar or lectures in subjects not covered by regular course offerings; for advanced undergraduates and graduate students. Additional fees may apply. See Class Schedule. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated if topics vary. Prerequisite: Consent of instructor.","1 TO 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Gender and Women's Studies","GWS","Wives, Workers and Witches in Pre-Modern Europe","245","Same as HIST 245 and MDVL 245. See HIST 245.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Electrical and Computer Engineering","ECE","Advanced Robotic Planning","550","Computational approaches to robot motion planning, configuration space, algebraic decompositions, artificial potential fields, retraction, approximate decompositions, planning under uncertainty, grasp planning, and task-level planning. Same as AE 583. Prerequisite: ECE 470.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"History","HIST","History Now!","101","Teaches students how to apply historical thinking to present day problems. Each version starts with contemporary headlines about a current issue, moves to an investigation of its historical roots and legacies, and pivots back to the present to assess the impact of past history on present reality and to capture those relationships in a collaborative student project. It aims to show, in short, how and why history matters NOW.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hebrew, Modern and Classical","HEBR","Advanced Modern Hebrew I","405","For students who have mastered the fundamental principles of the Hebrew language. Develops competence through reading Hebrew fiction and studying Israeli newspapers and television programs. Communication skills are exercised by means of class discussions, oral presentations, compositions and written reports on stories. 3 undergraduate hours. 3 graduate hours. Prerequisite: HEBR 404 or equivalent.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"German","GER","German Cinema II","494","Study of German film from 1945 until the present. Same as MACS 494. 3 undergraduate hours. 3 graduate hours.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Global Studies","GLBL","Research Methods I","494","Optional Capstone experience for Global Studies students. Students will develop research, communication and presentation skills and develop a proposal for an independent research project, goals and timeline. The proposal will include a literature review and methods section for their final project. Topics include: research approaches, design and implementation, as well as methods, analysis and ethics of data collection. 1 undergraduate hour. No graduate credit. Prerequisite: GLBL 200.","1 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"French","FR","Seminar 16thC French Lit","571","Discussion and research on a specialized topic in sixteenth-century French literature. See Schedule for current topic. May be repeated.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geology","GEOL","Integrated Graduate Geology","510","Study of broad range of disciplines in geology including geochemistry, geophysics, and geobiology relating to the deep Earth, the crust/lithosphere and hydrosphere through readings of classic papers and presentations by current department faculty. Prerequisite: Consent of Instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Finance","FIN","Retirement Policy","571","The retirement landscape in the US - including public policy, retirement plan design, and individual behavior - is constantly changing and evolving.  This course will examine the economic, financial, legal, regulatory, political, and human resource issues involved with designing and implement both public and private retirement plans, including Social Security, pensions and retirement savings plans. Credit is not given for both FIN 434 and FIN 571. Prerequisite: MAS BPP Concentration.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Human Development and Family Studies","HDFS","Close Relationships","225","Initiation, development, and dissolution of committed relationships with same- or opposite-sex partners within familial, cultural, and societal contexts. Prerequisite: Sophomore standing.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Food Science and Human Nutrition","FSHN","Regulation of Metabolism","511","Same as ANSC 521 and NUTR 511. See NUTR 511.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geography","GEOG","Aerial Photo Analysis","460","Review of methods for extracting quantitative and qualitative information from aerial photographs using computer-based techniques and visual interpretation. The first part of the course will cover basic photogrammetry and mapping. The second part will focus on interpretation of physical, biological, and cultural features. Same as NRES 460. 3 undergraduate hours. 4 graduate hours. Prerequisite: Knowledge of trigonometry (MATH 014 or equivalent) and basic physical geography (GEOG 103 or equivalent).","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Gender and Women's Studies","GWS","Gender and Representation","250","Focusing primarily on gender, race, sexuality, and their intersections, this introductory course analyzes the politics of representation drawn from popular culture, painting, television and film, literature, music, religion, and new media.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Electrical and Computer Engineering","ECE","Digital Signal Processing II","551","Basic concept review of digital signals and systems; computer-aided digital filter design, quantization effects, decimation and interpolation, and fast algorithms for convolution and the DFT; introduction to adaptive signal processing. Prerequisite: ECE 310 and ECE 313.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"English","ENGL","Topics in American Indian Lit","459","Same as AIS 459. See AIS 459.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"History","HIST","Black Music","104","What is black music, and how do we know what we think we know about it? Together, we will examine musical creations pioneered by Africans and individuals of African descent over several centuries and across hemispheres. Doing so will allow us to consider the unity of the African Diaspora and its music, and also examine internal differences and diversity. Special focus is given to Latin America and the U.S., but, depending on the semester, we will also read about, listen to, and talk about music and musicians in Asia, Africa, and Europe.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Human Development and Family Studies","HDFS","Motor Development and Control","259","Same as KIN 259. See KIN 259.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Global Studies","GLBL","Research Methods II","495","Second semester of the optional Capstone experience for International/Global Studies students. Designed to guide the interpretation of the data, development of conclusions and implications. In addition to the final project, students will learn how to write a paper abstract and conference proposal, as well as acquire presentation skills. 1 undergraduate hour. No graduate credit. Prerequisite: GLBL 494.","1 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"German","GER","Special Topics German Studies","496","Intensive study of restricted topics in German language, literature, and culture. 3 undergraduate hours. 3 graduate hours. May be repeated as topics vary to a maximum of 9 undergraduate hours or 8 graduate hours. Prerequisite: Three years of college German or equivalent.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Food Science and Human Nutrition","FSHN","Advanced Food Chemistry","514","Emerging issues related to the chemistry of water, carbohydrates, lipids and proteins, as well as postharvest physiology and impact of processing on chemical reactions in foods. Prerequisite: Organic CHEM 232, or equivalent.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geology","GEOL","Advanced Structural Geology","511","Study of selected topics concerning rock deformation processes and products. Introduces current research literature and methods, and the techniques of structural analysis. May include an optional field trip. Additional fees may apply. See Class Schedule. Prerequisite: GEOL 411 or equivalent; consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hebrew, Modern and Classical","HEBR","Advanced Modern Hebrew II","406","Course for advanced knowledge of spoken and written standard Modern Hebrew with emphasis on Modern Hebrew literature and language, Israeli newspapers and Israeli television programs. Communication skills are exercised by means of class discussions, oral presentations, compositions and written reports on stories. 3 undergraduate hours. 3 graduate hours. Prerequisite: HEBR 405 or equivalent.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Finance","FIN","Health Care Policy","572","Costly advances in health technology, together with an aging population, are making health care an increasingly important issue for individuals, firms, and governments. This course examines the economic, legal, and regulatory issues involved with implementing both public and private health plans, including Medicare, Medicaid, and employer-sponsored plans. Credit is not given for both FIN 434 and FIN 572. Prerequisite: MAS BPP Concentration.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geography","GEOG","Transportation & Sustainability","465","Descriptors of transportation systems; transportation as an industrial activity and public good; and transportation and spatial development, including the role of transportation in urban and regional development. Emphasis on the economic, environmental, and social aspects of sustainability as they apply to transportation systems and the activities they enable at local, regional, national and global levels. Field trip required. Same as ESE 465. Additional fees may apply. See Class Schedule. 3 undergraduate hours. 4 graduate hours.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"French","FR","Seminar 17thC French Lit","572","Discussion and research on a specialized topic in seventeenth-century French literature. See Schedule for current topic. May be repeated.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Gender and Women's Studies","GWS","Queer Lives, Queer Politics","255","Investigates queer lives in relation to dominant ideas about ""deviance"" and ""equal rights."" Drawing on case studies, the course investigates questions related to nation, race, economy, bodies, drugs, health, identities, agency and action as they intersect with contemporary queer politics. Students will learn conceptual and qualitative methods to investigate issues related to queer lives. Same as SOC 255.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"English","ENGL","Lit of American Minorities","460","Advanced topics seminar exploring literary expressions of minority experience in America. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours. Graduate students may repeat as topics vary. Prerequisite: One year of college literature or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Electrical and Computer Engineering","ECE","Numerical Circuit Analysis","552","Formulation of circuit equations; sparse matrix algorithms for the solution of large systems, AC, DC, and transient analysis of electrical circuits; sensitivity analysis; decomposition methods. Same as CSE 532. Prerequisite: MATH 415 and ECE 210.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"History","HIST","Latin America to Independence","105","Survey of Latin American history from the discovery of America to 1824.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"German","GER","Readings in German Grads I","500","Introduction to the reading of German texts in the sciences and the humanities. Credit is not given towards a graduate degree.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hebrew, Modern and Classical","HEBR","Topics Hebrew Lang & Lit I","407","Study of advanced topics in the Hebrew language, based upon a selection of Hebrew literature from either the Bible or the modern period. Historical and cultural background of the material will be stressed, together with literary analysis. In certain years, the course will be offered as a course using English translation of texts, with separate discussion section for students who want to read texts in the original. 3 undergraduate hours. 3 graduate hours. May be repeated to a maximum of 9 hours. Prerequisite: HEBR 205 or HEBR 406 or consent of instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Finance","FIN","Competition Policy","573","While perfect competition is a useful model, it often fails to capture much of what is observed in the real world. This course examines interaction of firms and consumers in markets that are not perfectly competitive and reviews policies that aim to increase efficiency in these markets. Topics covered will include oligopoly, anti-competitive practices, price discrimination, and antitrust regulation. Prerequisite: MAS BPP Concentration.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Gender and Women's Studies","GWS","Sex in Nature and Culture","258","Same as ANTH 258. See ANTH 258.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Global Studies","GLBL","Special Topics","499","Selected reading and research in Global Studies. See schedule for current topics. 3 undergraduate hours. 1 to 4 graduate hours. May be repeated, if topics vary, in the same or separate terms to a maximum of 6 undergraduate or 8 graduate hours. Prerequisite: GLBL 100 or six hours of global studies, anthropology, social geography, political science, sociology, or economics; consent of instructor.","1 to 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Human Development and Family Studies","HDFS","Self-Help Group Dev & Process","261","Defines nature and use of self-help groups in different contexts. Includes role of professionals in group formation and maintenance and develops group planning and management skills. Includes practice in group formation and visits to working groups in the community.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hindi","HNDI","Language and Culture in India","115","Same as LING 115 and REL 115. See REL 115.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"French","FR","Seminar 18thC French Lit","573","Discussion and research on a specialized topic in eighteenth-century French literature. See Schedule for current topic. May be repeated.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geology","GEOL","Geotectonics","512","Discussion of plate tectonics theory, and nature and distribution of regional-scale earth structures, such as mountain belts; includes study of geological and geophysical evidence that led to modern interpretations of evolution of earth's lithosphere. Field trip required. Additional fees may apply. See Class Schedule. Prerequisite: GEOL 411 or consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Food Science and Human Nutrition","FSHN","Fermented &Distilled Beverages","517","The production technology, microbiology and chemistry (including the compositional chemistry, flavor chemistry, and chemistry of aging) of fermented and distilled beverages. Additional fees may apply. See Class Schedule. Prerequisite: Graduate student status, or a food microbiology course and a food chemistry or biochemistry course.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Electrical and Computer Engineering","ECE","Optimum Control Systems","553","Theoretical and algorithmic foundations of deterministic optimal control theory, including calculus of variations, maximum principle, and principle of optimality; the Linear-Quadratic-Gaussian design; differential games and H-infinity optimal control design. Prerequisite: ECE 313 and ECE 515.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geography","GEOG","Environmental Policy","466","Examination of the geographical and political aspects of human-environmental relations; focusing on how environmental problems are defined, negotiated, and addressed through policy formulation. Specific approaches to environmental policy will be considered at different geographical scales. Same as ESE 466. 3 undergraduate hours. 4 graduate hours. Prerequisite: One course in Geography or Political Science or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"English","ENGL","Topics in Literature","461","Advanced seminar on any of a variety of literary topics. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary. May be repeated for graduate credit if topics vary. Prerequisite: One year of college literature or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"History","HIST","Modern Latin America","106","History of the Latin American republics from their independence to the present; emphasis on Argentina, Brazil, Chile, Colombia, Cuba, and Mexico.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Global Studies","GLBL","Global Society","500","Students will examine three propositions: (1) the existence of a global society; (2) the flaws of its principal, global institutions – the state, markets, and democracy; and (3) absent their reform, whether the global society is at risk. Prerequisite: Instructor Approval Required.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"French","FR","Seminar 19thC French Lit","574","Discussion and research on a specialized topic in nineteenth-century French literature. See Schedule for current topic. May be repeated.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Finance","FIN","Individual Tax Policy","574","Contentious public debate surrounds how to tax individuals fairly and efficiently. This course will provide the tools to design and evaluate tax policies. Topics will include measuring how taxes affect individual behavior including labor supply, savings, and portfolio decisions; the efficiency cost of taxation; understanding who bears the true economic burden of taxes; measuring the progressivity of a tax system; and the pros and cons of alternative approaches to taxation. Prerequisite: MAS BPP Concentration.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Human Development and Family Studies","HDFS","Motor Develop, Growth & Form","262","Same as KIN 262. See KIN 262.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Food Science and Human Nutrition","FSHN","Chemistry of Lipids in Foods","518","Detailed examination of the chemical and physical properties of lipids in foods. Offered every other year. Prerequisite: A food chemistry or biochemistry course is highly recommended.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"German","GER","Readings in German Grads II","501","Designed for graduate students preparing for the German reading requirements for the Ph.D. Credit is not given towards a graduate degree. Prerequisite: GER 500 or equivalent.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geology","GEOL","Advanced Field Geology","515","Group field study in a prominent geologic locality; includes in-class meetings, student-led presentation, and field trip; trips run during spring break, winter break, mid-end May or intercession; dates depend on location. Additional fees may apply. See Class Schedule. May be repeated. Prerequisite: Consent of instructor.","2 TO 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hindi","HNDI","Undergraduate Open Seminar","199","May be repeated.","1 TO 5 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hebrew, Modern and Classical","HEBR","Topics Hebrew Lang & Lit II","408","Study of advanced topics in the Hebrew language, based upon a selection of Hebrew literature from either the Bible or the modern period. Historical and cultural background of the material will be stressed, together with literary analysis. In certain years, the course will be offered as a course using English translation of texts, with separate discussion section for students who want to read texts in the original. 3 undergraduate hours. 3 graduate hours. May be repeated to a maximum of 9 hours. Prerequisite: HEBR 205 or HEBR 406 or consent of instructor.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"English","ENGL","Topics in Modern Fiction","462","Advanced seminar devoted to topics in British, American, and Anglophone fiction from approximately 1800 to the present day. Continental fiction in English translation may occasionally be considered. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary. May be repeated for graduate credit if topics vary. Prerequisite: One year of college literature or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Electrical and Computer Engineering","ECE","Dynamic System Reliability","554","Reliability and dynamic performance evaluation for large-scale and complex systems; building on system-theoretic modeling, analysis, and design techniques. Design methods for reliability including architecture design and filter-based fault detection and isolation. Analytical methods for optimal redundancy allocation, sensitivity analysis methods for iterative system design, and other techniques for design optimization. Mechatronic systems used in aircraft and automotive, power electronic systems, and electrical power systems are examples of applications discussed. Same as ME 544. Prerequisite: ECE 313 and ECE 515, or permission of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geography","GEOG","Biological Modeling","468","Interdisciplinary modeling course for students interested in dynamic system modeling of living processes; each student will build a model by the end of the course. No special mathematical background required. Same as ANSC 449, CPSC 448, and IB 491. 3 undergraduate hours. 4 graduate hours. Prerequisite: IB 444 or equivalent, depending on curriculum.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Gender and Women's Studies","GWS","Gender in a Transnational Perspective","261","Same as SOC 261. See SOC 261.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"History","HIST","History of Africa","110","Survey of the early history of the continent, nineteenth century developments, and the period of colonial occupation and independence, with particular focus on case studies from East Africa, South Africa and West Africa at the conclusion of the term.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hebrew, Modern and Classical","HEBR","Advanced Biblical Hebrew","414","Same as REL 414. See REL 414.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"German","GER","Introduction to Graduate Study","510","Bibliography and methodology of the study of the Germanic languages and literatures, with particular regard to German literature and Germanic linguistics; introduction to scholarship in general and the German profession in particular, including the modes and methods of scholarly endeavor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Human Development and Family Studies","HDFS","Diversity in Recreation, Sport, and Tourism","263","Same as KIN 230 and RST 230. See RST 230.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Finance","FIN","Business Tax Policy","575","Government needs revenue and taxes people, but why also tax business? We review the pros and cons of a separate corporate taxes system, the interaction of corporate and personal taxes, the inefficiencies of capital misallocations, and economic incidence (who really bears the burden of a corporate income tax). We also review pros and cons of other taxes on capital income such as interest, dividends, capital gains, rental income, and foreign source-income. Prerequisite: MAS BPP Concentration.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"French","FR","Seminar in Francophonie","576","Discussion and research on a specialized topic in literature in French outside of France. See Schedule for current topic. 4 graduate hours. No professional credit. May be repeated in separate terms if topics vary.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Global Studies","GLBL","Perspectives on Global Studies","501","Provides graduate students in a variety of fields with an understanding of key global concepts and methods, and introduces them to different perspectives on globalization and transnational social relations. 4 graduate hours. No professional credit. Prerequisite: Graduate Standing.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Food Science and Human Nutrition","FSHN","Flavor Chemistry and Analysis","519","Provides graduate students with the tools and understanding necessary for the study of complex food flavor systems. Students will learn: 1) modern techniques of analysis used in the chemical evaluation of food flavor systems, 2) accepted techniques for the sensory evaluation of food flavor, 3) approaches for combined sensory-analytical evaluation of food flavor and 4) principles of food flavor chemistry with emphasis placed on some well-understood flavor systems. Offered every other year. Prerequisite: FSHN 414 and FSHN 418 or equivalent.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hindi","HNDI","Elementary Hindi-Urdu I","201","Introduction to the Hindi/Urdu language; includes conversation with a native Hindi/Urdu-speaking tutor under the direction of a linguist instructor, and a minimum of formal grammar and Devanagari writing; introduction to Arabic-Persian script by arrangement. Participation in the language laboratory is required.","5 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geography","GEOG","Recent Trends in Geog Thought","471","Examination of recent trends in human and physical geography. Themes include empiricism, logical positivism, regionalism, Marxism, realism, phenomenology, and post-modernism as applied to geographic research. Emerging geographic literature is explored to identify the latest conceptual developments. 4 undergraduate hours. 4 graduate hours.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Gender and Women's Studies","GWS","Women's Lives","262","Same as ANTH 262. See ANTH 262.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geology","GEOL","Topics in Paleontology","521","Selected topics in macro- and micropaleontology. Intensive study of a selected invertebrate or algal group; special problems in the taxonomy, evolution, skeletal diagenesis, ecology, biogeography, and biostratigraphy of selected fossil organisms. May be repeated. Prerequisite: Consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Electrical and Computer Engineering","ECE","Control of Stochastic Systems","555","Stochastic control models; development of control laws by dynamic programming; separation of estimation and control; Kalman filtering; self-tuning regulators; dual controllers; decentralized control. Prerequisite: ECE 515 and ECE 534.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"English","ENGL","Topics in Drama","465","Seminar covering advanced topics (such as genre, performance context, period, or theme) in drama studies. Same as CWL 465. 3 undergraduate hours. 4 graduate hours. May be repeated with permission of English advising office to a maximum of 6 undergraduate hours if topics vary. May be repeated for graduate credit if topics vary. Prerequisite: One year of college literature or consent of instructor.","3 OR 4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"History","HIST","East Asian Civilizations","120","Surveys the three major East Asian civilizations from ancient and classical times, through the period of Western influence, political revolution, and modernization, to the contemporary age and the emergence of East Asian superpowers. Same as EALC 120. Credit is not given for both HIST 120 and EALC 135.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"German","GER","Applied Literary Translation I","511","Same as CWL 511, EALC 511, SLAV 501, and TRST 501. See TRST 501.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Finance","FIN","Domestic Environmental Policy","576","Environmental regulation has become ubiquitous; Modern business leaders need to be aware of how it affects their businesses and how to operate within its constraints. The focus of this course is the design and critique of domestic environmental policies such as liability law, taxation, command-and-control regulations, and permit markets. We compare their effectiveness and distributional impacts, including effects on regulated firms, and discuss the differential effects these policies can have on technological process. Prerequisite: MAS BPP Concentration.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"French","FR","Seminar 20thC French Lit","578","Discussion and research on a specialized topic in twentieth-century French literature. See Schedule for current topic. Same as CWL 578. May be repeated.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geology","GEOL","Structural Mineralogy","531","Structure and crystal chemistry of minerals and survey of current knowledge of the properties and behavior of selected minerals and mineral groups. Prerequisite: GEOL 432 or consent of instructor.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Food Science and Human Nutrition","FSHN","Advanced Clinical Nutrition","520","Same as NUTR 561. See NUTR 561.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Human Development and Family Studies","HDFS","Intro to Research Methods","290","Introduction to quantitative and qualitative research methods used to study human development and families. Provides experience conducting observations and survey interviews, evaluating research results, and writing research reports. Prerequisite: HDFS 105.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geography","GEOG","Digital Cartography & Map Design","473","Instruction and practice in the basic techniques of map making followed by a consideration of problems involved in the construction of maps for presentation in a reproduced form (i.e., printed, photographed); the selection of proper source materials for the base and body of the map, the compilation and correlation of these materials, and methods of mechanical and photographic reproduction. 4 undergraduate hours. 4 graduate hours.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Gender and Women's Studies","GWS","US History of Medicine","263","Same as HIST 263. See HIST 263.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Hindi","HNDI","Elementary Hindi-Urdu II","202","Second term of spoken Hindi/Urdu; includes conversation with a native Hindi/Urdu-speaking tutor under the direction of a linguist instructor, formal grammar based on conversational materials, and work on written Hindi; concentration on written Urdu by arrangement. Participation in the language laboratory is required. Prerequisite: HNDI 201.","5 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"English","ENGL","Multimedia Environmental Communications","467","Same as ESE 467. See ESE 467.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Electrical and Computer Engineering","ECE","Coding Theory","556","Coding theory with emphasis on the algebraic theory of cyclic codes using finite field arithmetic, decoding of BCH and RS codes, finite field Fourier transform and algebraic geometry codes, convolutional codes, and trellis decoding algorithms. Prerequisite: MATH 417.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"History","HIST","History of South Asia","130","Multidisciplinary introduction to the history of modern South Asia from the consolidation of early modern state formations, the negotiation of religious, cultural and linguistic formations, European colonial interactions, and the rise of the modern nation states of Bangladesh, India, Pakistan and Sri Lanka. Same as ANTH 130.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"German","GER","Applied LiteraryTranslation II","512","Same as CWL 512, EALC 512, SLAV 502, and TRST 502. See TRST 502.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"French","FR","Seminar in French Literature","579","Discussion and research on a specialized area in French literature. See Schedule for current topic. May be repeated.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Human Development and Family Studies","HDFS","HDFS Career Planning & Preparation","291","Overview of job opportunities, graduate, and professional school programs that prepare students for careers in health care, counseling, social work, higher education, policymaking and other fields related to Human Development and Family Studies. Examines types of jobs, graduate and professional opportunities and the preparation they require. Students develop personal job, graduate/professional school preparation plans. Approved for S/U grading only.","1 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Food Science and Human Nutrition","FSHN","Childhood Obesity I","530","Same as CHLH 530, HDFS 551, KIN 530, NUTR 530, SOCW 570. See NUTR 530.","3 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Geology","GEOL","Petroleum Geology","540","Application of geoscience to understanding the nature and occurrence of hydrocarbon resources. Emphasizes: source-rock geology and geochemistry, process of petroleum migration, nature of reservoirs and traps, exploration and drilling procedures, interpretation of seismic-reflection profiles, cross-section and sub-surface map construction, classification and tectonics of petroleum-bearing sedimentary basins, application of sequence stratigraphy to exploration, and petroleum-related environmental issues. Prerequisite: GEOL 411 and GEOL 440, or equivalent.","4 hours.""department","department_code","course_title","course_number","course_description","course_hours"
"Finance","FIN","International Environmental Policy","577","As the business landscape becomes more and more global, international environmental policy is increasingly more relevant for the success of modern firms. In this course, we demonstrate how one country's policies can affect other countries and firms in those countries, the typical difficulties that arise in negotiating international environmental agreements and how these can be ameliorated, and the interaction between trade and the environment. Prerequisite: MAS BPP Concentration.","2 hours.""department","department_code","course_title","course_number","course_description","course_hours"
